,Q1,Q2,Q3,Q4,Q5,LS
20230711,-0.01988385353553907,-0.0018033905776245727,-0.004068353308869269,-0.012699200385917493,-0.05167713193774954,-0.03179327840221047
20230712,-0.004152276683299819,0.015740262725559177,0.010310948501823666,-0.0029903619693221035,-0.03575457777139586,-0.031602301088096044
20230713,-0.024603606986576022,-0.003913006860713252,-0.015611718718137607,-0.03153738579168512,-0.065943941011866,-0.04134033402528998
20230714,-0.021658417231817818,-0.003474101287656388,-0.010524614835445553,-0.02670056233076433,-0.061569650872024526,-0.03991123364020671
20230717,-0.022247409809971346,-0.0066956504519397044,-0.012096664389606595,-0.03279152254609687,-0.0663594692879299,-0.04411205947795856
20230718,-0.03126872851111889,-0.010294726066931586,-0.023057079142941417,-0.04166186341131276,-0.07528928120082576,-0.044020552689706866
20230719,-0.020017988552380784,-0.003550481498562865,-0.010156861986007305,-0.02592969512036362,-0.05856095544082669,-0.03854296688844591
20230720,-0.024255267058843066,-0.00989042546863566,-0.011483830043414626,-0.02876357759638307,-0.06382193500401612,-0.03956666794517305
20230721,-0.03307705874471561,-0.013122128366732173,-0.02236599852687015,-0.03219363601522947,-0.05865416101242647,-0.025577102267710865
20230724,-0.034770242969589533,-0.013720255937425506,-0.02467392376989949,-0.02919632683296006,-0.04370228749767634,-0.008932044528086804
20230725,-0.06832946418012613,-0.0421577663864956,-0.05694442432852396,-0.059837619591337564,-0.07294719128015383,-0.0046177271000276965
20230726,-0.07333729277102796,-0.04660972438756482,-0.05619038933409737,-0.053277222631474386,-0.0557695515093063,0.017567741261721663
20230727,-0.0797355892137283,-0.05673484468207768,-0.061532787549876934,-0.06473685248893607,-0.073756233912132,0.005979355301596295
20230728,-0.08025167185776651,-0.05505018499451877,-0.05683616288369821,-0.06553890365802496,-0.07152952397015369,0.008722147887612816
20230731,-0.06453770054005352,-0.03872088390307806,-0.03748392398548044,-0.03894638529273408,-0.03790052070277172,0.026637179837281796
20230801,-0.05783859911862357,-0.03942910122248344,-0.030159741650506833,-0.02758719557862384,-0.020895505632647273,0.0369430934859763
20230802,-0.06307435785237009,-0.043533150111279485,-0.036380908239324154,-0.032167436554406514,-0.02116537302957554,0.04190898482279455
20230803,-0.062373630681239016,-0.04026366852513288,-0.030986314273714163,-0.028545685006442462,-0.02233471599583635,0.04003891468540267
20230804,-0.041864031114359074,-0.02364824488824136,-0.016252940275700182,-0.017690099396449124,-0.017175675039947234,0.02468835607441184
20230807,-0.03687517238290024,-0.021885815364183936,-0.011955868981669313,-0.015447850379365326,-0.024780176045778035,0.012094996337122202
20230808,-0.02958517426630027,-0.017259552660353172,-0.00407707676128811,-0.012660897695498831,-0.01579461493891117,0.0137905593273891
20230809,-0.04681971459512877,-0.026546325046229342,-0.014511660628534278,-0.013948954673752229,-0.017754930625090846,0.029064783970037925
20230810,-0.04824132441450386,-0.028056034305537995,-0.01460772149261214,-0.01577054259640727,-0.0143780064567137,0.03386331795779016
20230811,-0.024291929360957056,-0.0016299189614319561,0.007472593512594945,0.00915748289783338,0.014420573916008629,0.03871250327696568
20230814,-0.01974754447116278,8.74172603979071e-05,0.003483154908963904,0.0024329335381189287,-0.0027055708058356695,0.01704197366532711
20230815,-0.020261253414920036,-0.004582727058886208,-0.00015785181586263353,-0.0023567462792283677,-0.008804914553737114,0.011456338861182922
20230816,-0.019357309062723843,-0.0033648777083503173,0.004659114275569494,-0.0007332163486827727,-0.0031571644690449176,0.016200144593678925
20230817,-0.024723593574969782,-0.01192458763318081,-0.007698042270829513,-0.01263723763111117,-0.01791620449188071,0.006807389083089071
20230818,-0.005034698740075714,0.008627634851698865,0.009020727131019207,0.010939648946798575,0.004792020421237289,0.009826719161313002
20230821,-0.002823811127753728,0.009636161949454948,0.005343630712790487,0.007451010402989011,-0.0038973242115679417,-0.0010735130838142137
20230822,-0.008002820155027863,0.002944175638090103,0.002086884998843435,-0.004349603780845753,-0.023901919156358958,-0.015899099001331095
20230823,0.005095167983369646,0.012110722695123755,0.00982895470301366,0.007383561950717537,-0.015345252339719425,-0.02044042032308907
20230824,0.02071185581904401,0.030129788057905452,0.03022479438422786,0.022239330693221603,0.005001245677192523,-0.01571061014185149
20230825,0.03640931495948154,0.04532112238693096,0.03881784073075156,0.03737792649643331,0.023750369383225927,-0.012658945576255614
20230828,0.025663993973785024,0.02746419622452992,0.02307698117110679,0.021805646476480964,0.016924740624288243,-0.008739253349496781
20230829,-0.003698012714702506,0.0014624658278876953,-0.0038700115085179114,-0.005204425376137346,-0.01922085107077593,-0.015522838356073425
20230830,-0.006629469955966491,0.005411407285650618,0.0026841472328370105,-0.0006655745776530558,-0.01611272017174512,-0.009483250215778628
20230831,-0.004130298796694936,0.011154335244886562,0.0029651926594322403,-0.0013619656531052178,-0.01933898295107402,-0.015208684154379083
20230901,-0.006923554378041034,0.005113679062554395,-0.0022669016421582255,-0.0010429638991441793,-0.026458919177527265,-0.01953536479948623
20230904,-0.020017095771992493,-0.01077780157222422,-0.01497718439603663,-0.015374083993920378,-0.03482906060426735,-0.01481196483227486
20230905,-0.007399472346331922,-0.0009288055292663449,-0.0036758881748392676,-0.008745660578048193,-0.024184706687819663,-0.01678523434148774
20230906,-0.020913145534502586,-0.008859939646095279,-0.015234304145019523,-0.0185097094721923,-0.030490132859890995,-0.00957698732538841
20230907,-0.010254302358546213,5.7540966738617775e-05,-0.0023395488210497077,-0.006012011990743573,-0.022059495833583416,-0.011805193475037203
20230908,-0.018211878742531506,-0.009652628713442116,-0.0036483340547399656,-0.006938690409895364,-0.02418860380679549,-0.005976725064263985
20230911,-0.048350640719231765,-0.032961865039309084,-0.02964807305014209,-0.034222033325273106,-0.04981068312675622,-0.0014600424075244534
20230912,-0.05837184390513397,-0.044785671674841085,-0.03937831333929243,-0.0417302568816776,-0.05673440045043842,0.0016374434546955474
20230913,-0.052836733089098434,-0.044163720583747186,-0.037580394344722844,-0.039221878693225375,-0.058590783667389394,-0.00575405057829096
20230914,-0.06971228549398327,-0.05841113340633315,-0.051054042796286274,-0.05763625309968519,-0.07354733958645064,-0.0038350540924673715
20230915,-0.052806367942408006,-0.04029258326158551,-0.0345141805351873,-0.03060468199557815,-0.05247152504863975,0.0003348428937682557
20230918,-0.04943499289042681,-0.028982225565187942,-0.02385514049210874,-0.026961480330924957,-0.04475734557947538,0.004677647310951431
20230919,-0.041022592295555604,-0.01761026530359559,-0.009907005431990688,-0.015422322554227014,-0.026358426811228658,0.014664165484326946
20230920,-0.0068257854900496025,0.0033460961113787988,0.010626467478162883,-0.0016778407896292044,-0.010764383835552942,-0.003938598345503339
20230921,0.01692377334438949,0.02139528906173622,0.025664778149404457,0.017522142848666378,0.009517431743964334,-0.007406341600425154
20230922,-0.0049932639726510825,0.0026257253888469613,0.005479562208415356,0.00017905883778726134,-0.02161996906507517,-0.016626705092424088
20230925,0.0001858761193530345,0.013060107970488049,0.011810219874606948,0.006840030594186725,-0.018973125455157235,-0.01915900157451027
20230926,-0.0040012163622946875,0.00893319489175641,0.00957558402191386,0.002509666224389778,-0.028883947759396532,-0.024882731397101843
20230927,0.0018293870869656697,0.009532908893843206,0.016111690560964672,0.013652104814772258,-0.015654704505346555,-0.017484091592312224
20230928,0.013710359020436958,0.014563972977143205,0.019862290872884214,0.022824080019199423,0.003220100711284503,-0.010490258309152454
20231009,0.019080602062250155,0.021218402036400255,0.032786316515061135,0.03898223037773158,0.013878536165868493,-0.005202065896381662
20231010,0.026557026014401984,0.028297919107290948,0.03941923005025679,0.03607545878206278,0.022246331280996564,-0.00431069473340542
20231011,0.01965900710614397,0.025244756519922203,0.027529720693167274,0.02634238542496075,0.00964697587312275,-0.010012031233021221
20231012,0.007094864485888262,0.014855730933003372,0.019351068939564918,0.024339641923872918,0.002053822052653201,-0.0050410424332350615
20231013,0.021494591674460287,0.028600433656537052,0.03135725847719847,0.04197426627717952,0.026275429461288486,0.004780837786828199
20231016,0.03522480181449967,0.036375582801696324,0.04390689648736075,0.050367219687866734,0.042642010714270075,0.0074172088997704055
20231017,0.04756582227978323,0.04825133711333735,0.048485347065735214,0.05578401668115779,0.04930899353734201,0.0017431712575587746
20231018,0.056280168408464414,0.057584629230593515,0.05908873670543431,0.06863119596245698,0.06613704745542633,0.009856879046961912
20231019,0.07731175367835783,0.07303949358235864,0.07579986545456002,0.08587057062047726,0.08648301889289829,0.009171265214540467
20231020,0.09272536788740342,0.09224591378742758,0.09376066112298756,0.1062485261001806,0.12050561601472035,0.02778024812731693
20231023,0.11988479735358074,0.1193128463183132,0.11707500587298049,0.12978876370997577,0.13746171144012748,0.01757691408654674
20231024,0.0911564612005021,0.09651509927980809,0.0821087843143799,0.09255814450067104,0.10196646631803175,0.01081000511752965
20231025,0.09002728702444227,0.08972697820864169,0.07514267626166693,0.08600382582336645,0.09245683817401047,0.002429551149568207
20231026,0.08220894038934956,0.08809300532483828,0.06598250710824193,0.07213190191571921,0.06914682676809943,-0.013062113621250135
20231027,0.06619120233621745,0.07878597321040576,0.05799312349364979,0.057658797747288285,0.06480487768941474,-0.001386324646802703
20231030,0.05680642893005681,0.06831755727870997,0.05901500817725976,0.049226607826655125,0.05523171659525969,-0.0015747123347971195
20231031,0.05173742580134007,0.058309349275385315,0.051007817259679185,0.04577742373207708,0.054737387608076164,0.002999961806736097
20231101,0.04010739599067822,0.052847596554001626,0.04032822938670378,0.037698676189857255,0.05184215815006488,0.011734762159386666
20231102,0.05238784559621942,0.05894715596898323,0.052026297305377896,0.05449426308876386,0.0753658897099793,0.02297804411375988
20231103,0.034294416562844536,0.04792500741461143,0.03941778202302723,0.044643231132340984,0.06536735261324039,0.031072936050395857
20231106,-0.0013165363598456846,0.022501231669047876,0.01293029469534087,0.007995209655614318,0.022143625229554584,0.02346016158940027
20231107,0.0032407173797695606,0.023852014245300007,0.01261191239939932,0.007956743101315899,0.012260776261483752,0.009020058881714192
20231108,-0.002056468089032365,0.017280901195959947,0.008127651276740566,0.0066964451517122995,0.00870238405849018,0.010758852147522546
20231109,-0.004570690069959503,0.016131929206898814,0.0016345156058792133,-0.0007093338328666532,0.01057024491606805,0.015140934986027553
20231110,0.0025582542511465925,0.025023919192583167,0.008258869837308582,0.014456472719803166,0.026918366520544194,0.0243601122693976
20231113,-0.003840241946295663,0.0221329065321203,0.005690056046225424,0.012146647210957711,0.01938887131084927,0.023229113257144933
20231114,-0.020669192341332673,0.016539152888671645,0.004405285293500635,0.006448091614145589,0.002993978280734198,0.02366317062206687
20231115,-0.031053947263611437,0.011984644136171797,-0.00267932264228714,0.002335927604100733,-0.008166927288816139,0.022887019974795298
20231116,-0.025425500882548652,0.013418727951173234,0.00619330217409639,0.00420721083526053,-0.010841950204331584,0.014583550678217068
20231117,-0.05013030587246516,-0.00018745468158162476,-0.01233005288941618,-0.01643875247820138,-0.026387489595728567,0.023742816276736595
20231120,-0.053233229425735405,-0.014258240646390518,-0.023964684134320614,-0.026135638818559626,-0.03379148111712954,0.019441748308605865
20231121,-0.053225799952588713,-0.028476505870410517,-0.031141962538372956,-0.02962196247428339,-0.045314409175790646,0.007911390776798068
20231122,-0.04675700170827676,-0.029452501493450127,-0.028217823357494586,-0.01783609851802574,-0.03171920926543273,0.015037792442844033
20231123,-0.05947810952236323,-0.043663326938109905,-0.05033278776806275,-0.041432559879627164,-0.05975874763489353,-0.0002806381125302973
20231124,-0.049341823029847715,-0.04538330603218786,-0.044613333223842463,-0.039665642349493865,-0.04325873312166655,0.006083089908181162
20231127,-0.06632182641928415,-0.06336241874083642,-0.05311604199928491,-0.055117024013142946,-0.06076174660212273,0.005560079817161417
20231128,-0.06879669230730573,-0.061744922864062156,-0.05641085269288921,-0.05292184774043732,-0.056500965800598255,0.012295726506707474
20231129,-0.027212983580644976,-0.03072230882994237,-0.03516125655441483,-0.033499325613735156,-0.04379028767100894,-0.016577304090363964
20231130,-0.0033240136671636956,-0.013838677874921925,-0.018277958199044073,-0.012609439669191048,-0.01923944587566466,-0.015915432208500963
20231201,,,,,,
20231204,,,,,,
20231205,,,,,,
20231206,,,,,,
20231207,,,,,,
20231208,,,,,,
20231211,,,,,,
20231212,,,,,,
20231213,,,,,,
20231214,,,,,,
20231215,,,,,,
20231218,,,,,,
20231219,,,,,,
20231220,,,,,,
20231221,,,,,,
20231222,,,,,,
20231225,,,,,,
20231226,,,,,,
20231227,,,,,,
20231228,,,,,,
20231229,,,,,,
